weight_path,method_name,sparsity,descriptor_dim,flops,model_memory,extraction_lat_cpu_bs1,extraction_lat_gpu_bs1,Pitts30k_Val_R1,Pitts30k_Val_R5,Pitts30k_Val_R10,Pitts30k_Val_map_memory,Pitts30k_Val_total_memory,Pitts30k_Val_matching_lat,Pitts30k_Val_total_cpu_lat_bs1,Pitts30k_Val_total_gpu_lat_bs1,AmsterTime_R1,AmsterTime_R5,AmsterTime_R10,AmsterTime_map_memory,AmsterTime_total_memory,AmsterTime_matching_lat,AmsterTime_total_cpu_lat_bs1,AmsterTime_total_gpu_lat_bs1
ResNet34_GeM_agg_0.50_sparsity_0.321_R1_0.910.ckpt,ResNet34_GeM,0.321,,7510196224.0,85.20239639282227,260.6873750686645,35.00957489013672,,,,,,5.840039253234863,351.98309421539307,41.44967794418335,,,,,,0.8149147033691406,261.5022897720337,35.82448959350586
ResNet34_GeM_agg_0.50_sparsity_0.349_R1_0.909.ckpt,ResNet34_GeM,0.349,,7510196224.0,85.20239639282227,254.28888797760007,33.45617055892944,,,,,,5.522561073303223,334.7749710083008,39.04826641082764,,,,,,0.7666110992431641,255.05549907684323,34.22278165817261
ResNet34_GeM_agg_0.50_sparsity_0.374_R1_0.910.ckpt,ResNet34_GeM,0.374,,7510196224.0,85.20239639282227,248.5579490661621,32.72525072097778,,,,,,5.199766159057617,326.48733854293823,38.07454109191895,,,,,,0.731205940246582,249.2891550064087,33.456456661224365
ResNet34_GeM_agg_0.50_sparsity_0.403_R1_0.908.ckpt,ResNet34_GeM,0.403,,7510196224.0,85.20239639282227,240.55875539779663,35.62631607055664,,,,,,4.907727241516113,315.80172777175903,40.45045375823975,,,,,,0.7139921188354492,241.27274751663208,36.34030818939209
ResNet34_GeM_agg_0.50_sparsity_0.428_R1_0.905.ckpt,ResNet34_GeM,0.428,,7510196224.0,85.20239639282227,234.1111421585083,31.717789173126217,,,,,,4.658174514770508,337.8166913986206,36.67314052581787,,,,,,0.6433486938476562,234.754490852356,32.36113786697388
ResNet34_GeM_agg_0.50_sparsity_0.441_R1_0.902.ckpt,ResNet34_GeM,0.441,,7510196224.0,85.20239639282227,231.50701522827148,25.72929859161377,,,,,,4.311919212341309,310.4929208755493,29.90752458572388,,,,,,0.6133794784545898,232.12039470672607,26.34267807006836
ResNet34_GeM_agg_0.75_sparsity_0.038_R1_0.915.ckpt,ResNet34_GeM,0.038,,7510196224.0,85.20239639282227,332.2395324707031,44.312965869903564,,,,,,8.852219581604004,402.202308177948,53.77963781356812,,,,,,1.2187719345092771,333.4583044052124,45.53173780441284
ResNet34_GeM_agg_0.75_sparsity_0.072_R1_0.918.ckpt,ResNet34_GeM,0.072,,7510196224.0,85.20239639282227,324.23927783966064,43.80156993865967,,,,,,7.995533943176269,399.4447708129883,52.28511095046997,,,,,,1.0966777801513672,325.335955619812,44.89824771881104
ResNet34_GeM_agg_0.75_sparsity_0.107_R1_0.915.ckpt,ResNet34_GeM,0.107,,7510196224.0,85.20239639282227,315.8341646194458,44.399380683898926,,,,,,7.487177848815918,396.98699712753296,51.785218715667725,,,,,,1.04522705078125,316.87939167022705,45.444607734680176
ResNet34_GeM_agg_0.75_sparsity_0.140_R1_0.914.ckpt,ResNet34_GeM,0.14,,7510196224.0,85.20239639282227,308.9158773422241,42.02545881271362,,,,,,7.07850456237793,378.8163423538208,49.28719997406006,,,,,,0.6886005401611328,309.60447788238525,42.71405935287475
ResNet34_GeM_agg_0.75_sparsity_0.175_R1_0.913.ckpt,ResNet34_GeM,0.175,,7510196224.0,85.20239639282227,299.0374088287353,39.36727046966553,,,,,,6.734776496887207,370.186185836792,46.68312072753906,,,,,,0.9102344512939452,299.9476432800293,40.27750492095947
ResNet34_GeM_agg_0.75_sparsity_0.204_R1_0.914.ckpt,ResNet34_GeM,0.204,,7510196224.0,85.20239639282227,291.6979432106018,37.726008892059326,,,,,,6.131315231323242,351.9905924797058,43.80415678024292,,,,,,0.8200883865356445,292.51803159713745,38.54609727859497
ResNet34_GeM_agg_0.75_sparsity_0.234_R1_0.918.ckpt,ResNet34_GeM,0.234,,7510196224.0,85.20239639282227,285.1920008659363,37.19838857650757,,,,,,5.675506591796875,363.7587547302246,42.8850531578064,,,,,,0.805354118347168,285.99735498428345,38.003742694854736
ResNet34_GeM_agg_0.75_sparsity_0.267_R1_0.909.ckpt,ResNet34_GeM,0.267,,7510196224.0,85.20239639282227,275.3393292427063,33.50348472595215,,,,,,5.227422714233398,351.7102360725403,38.96853923797608,,,,,,0.6987333297729492,276.03806257247925,34.2022180557251
ResNet34_GeM_agg_0.75_sparsity_0.296_R1_0.908.ckpt,ResNet34_GeM,0.296,,7510196224.0,85.20239639282227,269.5161461830139,32.81456232070923,,,,,,4.761981964111328,336.8401527404785,37.576842308044434,,,,,,0.6873846054077148,270.20353078842163,33.50194692611694
ResNet34_GeM_agg_0.75_sparsity_0.328_R1_0.906.ckpt,ResNet34_GeM,0.328,,7510196224.0,85.20239639282227,260.78221797943115,34.959983825683594,,,,,,4.308295249938965,337.79696226119995,39.78464603424072,,,,,,0.5381584167480469,261.3203763961792,35.49814224243164
ResNet34_GeM_agg_0.75_sparsity_0.356_R1_0.907.ckpt,ResNet34_GeM,0.356,,7510196224.0,85.20239639282227,255.1400065422058,33.28735828399658,,,,,,3.856301307678222,334.5065712928772,37.1174693107605,,,,,,0.5456209182739258,255.68562746047976,33.83297920227051
ResNet34_GeM_agg_0.75_sparsity_0.382_R1_0.901.ckpt,ResNet34_GeM,0.382,,7510196224.0,85.20239639282227,248.502779006958,32.68013000488281,,,,,,3.4324169158935547,315.2519464492798,36.07779741287232,,,,,,0.4787921905517578,248.98157119750977,33.15892219543457
ResNet34_GeM_agg_0.75_sparsity_0.410_R1_0.903.ckpt,ResNet34_GeM,0.41,,7510196224.0,85.20239639282227,240.9089207649231,35.88361740112305,,,,,,3.182601928710937,319.0315246582031,38.657498359680176,,,,,,0.4523754119873047,241.3612961769104,36.33599281311035
ResNet34_GeM_agg_0.75_sparsity_0.437_R1_0.897.ckpt,ResNet34_GeM,0.437,,7510196224.0,85.20239639282227,234.53646898269653,31.76726102828979,,,,,,2.57563591003418,335.8654379844665,34.22651290893555,,,,,,0.374913215637207,234.91138219833377,32.142174243927
ResNet34_GeM_agg_0.75_sparsity_0.450_R1_0.896.ckpt,ResNet34_GeM,0.45,,7510196224.0,85.20239639282227,231.9792866706848,25.610661506652832,,,,,,2.1128416061401367,319.0625548362732,27.596843242645264,,,,,,0.299692153930664,232.27897882461548,25.910353660583496
ResNet34_MixVPR_agg_0.00_sparsity_0.033_R1_0.930.ckpt,ResNet34_MixVPR,0.033,,6554730496.0,36.34991455078125,286.05949878692627,33.4696888923645,,,,,,18.25404167175293,305.45328855514526,51.44050121307373,,,,,,2.13007926940918,288.18957805633545,35.59976816177368
ResNet34_MixVPR_agg_0.00_sparsity_0.058_R1_0.929.ckpt,ResNet34_MixVPR,0.058,,6554730496.0,36.34991455078125,334.8873972892761,33.308517932891846,,,,,,18.239402770996097,358.1786155700684,51.41898393630981,,,,,,2.133488655090332,337.02088594436646,35.44200658798218
ResNet34_MixVPR_agg_0.00_sparsity_0.089_R1_0.928.ckpt,ResNet34_MixVPR,0.089,,6554730496.0,36.34991455078125,340.84367752075195,33.52324962615967,,,,,,18.288159370422363,345.21756172180176,52.03354358673096,,,,,,2.16817855834961,343.0118560791016,35.69142818450928
ResNet34_MixVPR_agg_0.00_sparsity_0.113_R1_0.930.ckpt,ResNet34_MixVPR,0.113,,6554730496.0,36.34991455078125,328.1026601791382,32.44342803955078,,,,,,18.66490840911865,367.0575022697449,51.13217830657959,,,,,,2.074742317199707,330.1774024963379,34.51817035675049
ResNet34_MixVPR_agg_0.00_sparsity_0.144_R1_0.930.ckpt,ResNet34_MixVPR,0.144,,6554730496.0,36.34991455078125,326.1029005050659,28.80610227584839,,,,,,18.473052978515625,359.4833850860596,46.827709674835205,,,,,,2.0854949951171875,328.1883955001831,30.891597270965576
ResNet34_MixVPR_agg_0.00_sparsity_0.167_R1_0.933.ckpt,ResNet34_MixVPR,0.167,,6554730496.0,36.34991455078125,337.78613805770874,27.91744470596313,,,,,,18.28176975250244,365.3889298439026,46.06388807296753,,,,,,2.1039962768554688,339.8901343345642,30.021440982818604
ResNet34_MixVPR_agg_0.00_sparsity_0.190_R1_0.931.ckpt,ResNet34_MixVPR,0.19,,6554730496.0,36.34991455078125,334.35455560684204,27.2395133972168,,,,,,18.206381797790527,351.39477252960205,45.32806873321533,,,,,,2.083301544189453,336.4378571510315,29.32281494140625
ResNet34_MixVPR_agg_0.00_sparsity_0.218_R1_0.928.ckpt,ResNet34_MixVPR,0.218,,6554730496.0,36.34991455078125,325.29605627059937,24.562573432922363,,,,,,18.21143627166748,347.33487367630005,42.48241186141968,,,,,,2.066469192504883,327.36252546310425,26.62904262542725
ResNet34_MixVPR_agg_0.00_sparsity_0.240_R1_0.930.ckpt,ResNet34_MixVPR,0.24,,6554730496.0,36.34991455078125,329.944920539856,24.652552604675293,,,,,,18.263936042785645,341.0807490348816,42.90883541107178,,,,,,2.0721435546875,332.01706409454346,26.724696159362797
ResNet34_MixVPR_agg_0.00_sparsity_0.268_R1_0.929.ckpt,ResNet34_MixVPR,0.268,,6554730496.0,36.34991455078125,323.7896680831909,26.82119607925415,,,,,,18.39735507965088,340.2042508125305,45.35003900527954,,,,,,2.083063125610352,325.87273120880127,28.904259204864506
ResNet34_MixVPR_agg_0.00_sparsity_0.289_R1_0.929.ckpt,ResNet34_MixVPR,0.289,,6554730496.0,36.34991455078125,305.26344776153564,25.615382194519043,,,,,,18.25432777404785,305.8393955230713,43.61832141876221,,,,,,2.073526382446289,307.33697414398193,27.68890857696533
ResNet34_MixVPR_agg_0.00_sparsity_0.310_R1_0.928.ckpt,ResNet34_MixVPR,0.31,,6554730496.0,36.34991455078125,289.9970769882202,25.00228881835937,,,,,,18.23558807373047,338.77785205841064,43.30334663391113,,,,,,2.084183692932129,292.08126068115234,27.086472511291504
ResNet34_MixVPR_agg_0.00_sparsity_0.335_R1_0.929.ckpt,ResNet34_MixVPR,0.335,,6554730496.0,36.34991455078125,318.3167695999145,28.234899044036865,,,,,,18.284320831298828,340.52929878234863,46.46518230438232,,,,,,2.055501937866211,320.3722715377808,30.29040098190308
ResNet34_MixVPR_agg_0.00_sparsity_0.355_R1_0.928.ckpt,ResNet34_MixVPR,0.355,,6554730496.0,36.34991455078125,298.69956970214844,26.421761512756348,,,,,,18.24793815612793,330.88124990463257,44.768548011779785,,,,,,2.0639419555664062,300.76351165771484,28.48570346832275
ResNet34_MixVPR_agg_0.00_sparsity_0.364_R1_0.930.ckpt,ResNet34_MixVPR,0.364,,6554730496.0,36.34991455078125,296.8504071235657,21.548402309417725,,,,,,18.19131374359131,325.41770935058594,39.74181413650513,,,,,,2.097749710083008,298.9481568336487,23.64615201950073
ResNet34_MixVPR_agg_0.25_sparsity_0.033_R1_0.932.ckpt,ResNet34_MixVPR,0.033,,6554730496.0,36.34991455078125,348.52633476257324,38.66078853607178,,,,,,17.966485023498535,370.383358001709,51.087939739227295,,,,,,2.062606811523437,350.5889415740967,40.723395347595215
ResNet34_MixVPR_agg_0.25_sparsity_0.059_R1_0.932.ckpt,ResNet34_MixVPR,0.059,,6554730496.0,36.34991455078125,359.8413109779358,33.61893892288208,,,,,,17.817044258117676,366.4106607437134,51.18955373764038,,,,,,2.0841360092163086,361.9254469871521,35.70307493209839
ResNet34_MixVPR_agg_0.25_sparsity_0.089_R1_0.930.ckpt,ResNet34_MixVPR,0.089,,6554730496.0,36.34991455078125,340.12088775634766,33.69584083557129,,,,,,17.334437370300293,362.1949076652527,51.17824077606201,,,,,,2.05221176147461,342.17309951782227,35.7480525970459
ResNet34_MixVPR_agg_0.25_sparsity_0.113_R1_0.930.ckpt,ResNet34_MixVPR,0.113,,6554730496.0,36.34991455078125,334.519362449646,32.64561891555786,,,,,,16.986918449401855,352.1825671195984,50.08890628814697,,,,,,1.9968986511230469,336.51626110076904,34.64251756668091
ResNet34_MixVPR_agg_0.25_sparsity_0.144_R1_0.932.ckpt,ResNet34_MixVPR,0.144,,6554730496.0,36.34991455078125,332.01160430908203,28.50602865219116,,,,,,16.845059394836426,371.8242049217224,45.55497169494629,,,,,,1.9038915634155271,333.9154958724976,30.40992021560669
ResNet34_MixVPR_agg_0.25_sparsity_0.168_R1_0.928.ckpt,ResNet34_MixVPR,0.168,,6554730496.0,36.34991455078125,326.7930269241333,27.681028842926025,,,,,,16.541409492492676,334.2425584793091,44.35806274414063,,,,,,1.9318819046020508,328.7249088287353,29.61291074752808
ResNet34_MixVPR_agg_0.25_sparsity_0.191_R1_0.926.ckpt,ResNet34_MixVPR,0.191,,6554730496.0,36.34991455078125,314.1914367675781,27.371490001678467,,,,,,16.115212440490723,350.7153987884521,43.49614381790161,,,,,,1.921844482421875,316.11328125,29.293334484100345
ResNet34_MixVPR_agg_0.25_sparsity_0.218_R1_0.924.ckpt,ResNet34_MixVPR,0.218,,6554730496.0,36.34991455078125,346.03288173675537,28.34022045135498,,,,,,15.89522361755371,333.9543104171753,40.15748500823975,,,,,,1.9385576248168943,347.97143936157227,30.278778076171875
ResNet34_MixVPR_agg_0.25_sparsity_0.241_R1_0.926.ckpt,ResNet34_MixVPR,0.241,,6554730496.0,36.34991455078125,348.20871353149414,24.80266094207764,,,,,,15.539097785949709,334.26780700683594,40.86955785751343,,,,,,1.942276954650879,350.150990486145,26.74493789672852
ResNet34_MixVPR_agg_0.25_sparsity_0.269_R1_0.927.ckpt,ResNet34_MixVPR,0.269,,6554730496.0,36.34991455078125,325.784432888031,27.25651264190674,,,,,,15.29676914215088,335.14513969421387,41.93813800811768,,,,,,1.944422721862793,327.7288556098938,29.20093536376953
ResNet34_MixVPR_agg_0.25_sparsity_0.290_R1_0.927.ckpt,ResNet34_MixVPR,0.29,,6554730496.0,36.34991455078125,307.698130607605,25.642991065979004,,,,,,15.140080451965332,310.51878929138184,40.695881843566895,,,,,,1.8761873245239256,309.5743179321289,27.51917839050293
ResNet34_MixVPR_agg_0.25_sparsity_0.311_R1_0.928.ckpt,ResNet34_MixVPR,0.311,,6554730496.0,36.34991455078125,303.1053066253662,25.273263454437256,,,,,,14.88659381866455,351.1719346046448,40.04895687103272,,,,,,1.83255672454834,304.9378633499145,27.1058201789856
ResNet34_MixVPR_agg_0.25_sparsity_0.336_R1_0.926.ckpt,ResNet34_MixVPR,0.336,,6554730496.0,36.34991455078125,297.0709562301636,28.3566951751709,,,,,,14.740991592407228,323.39171171188354,43.028414249420166,,,,,,1.792001724243164,298.86295795440674,30.148696899414062
ResNet34_MixVPR_agg_0.25_sparsity_0.356_R1_0.922.ckpt,ResNet34_MixVPR,0.356,,6554730496.0,36.34991455078125,316.1600112915039,26.46576166152954,,,,,,14.227700233459473,334.1452717781067,40.92512130737305,,,,,,1.7792463302612305,317.93925762176514,28.24500799179077
ResNet34_MixVPR_agg_0.25_sparsity_0.366_R1_0.925.ckpt,ResNet34_MixVPR,0.366,,6554730496.0,36.34991455078125,294.7957158088684,21.51048183441162,,,,,,13.817143440246582,341.25505685806274,34.736621379852295,,,,,,1.7928361892700195,296.5885519981384,23.30331802368164
ResNet34_MixVPR_agg_0.50_sparsity_0.033_R1_0.931.ckpt,ResNet34_MixVPR,0.033,,6554730496.0,36.34991455078125,344.80509757995605,33.324646949768066,,,,,,17.535400390625,381.012487411499,50.58627128601074,,,,,,2.1433591842651367,346.9484567642212,35.4680061340332
ResNet34_MixVPR_agg_0.50_sparsity_0.059_R1_0.931.ckpt,ResNet34_MixVPR,0.059,,6554730496.0,36.34991455078125,355.15050888061523,33.585941791534424,,,,,,17.02733039855957,365.9386873245239,50.37256479263306,,,,,,2.1134138107299805,357.2639226913452,35.699355602264404
ResNet34_MixVPR_agg_0.50_sparsity_0.089_R1_0.931.ckpt,ResNet34_MixVPR,0.089,,6554730496.0,36.34991455078125,329.33053970336914,33.55356454849243,,,,,,16.497230529785156,346.08185291290283,50.009870529174805,,,,,,1.978945732116699,331.30948543548584,35.53251028060913
ResNet34_MixVPR_agg_0.50_sparsity_0.114_R1_0.930.ckpt,ResNet34_MixVPR,0.114,,6554730496.0,36.34991455078125,345.6632256507873,31.437885761260983,,,,,,16.17000102996826,364.7522091865539,49.313437938690186,,,,,,1.927828788757324,347.5910544395447,33.36571455001831
ResNet34_MixVPR_agg_0.50_sparsity_0.145_R1_0.932.ckpt,ResNet34_MixVPR,0.145,,6554730496.0,36.34991455078125,355.9674024581909,28.7117600440979,,,,,,15.528225898742676,360.16935110092163,44.11722421646118,,,,,,1.8699407577514648,357.8373432159424,30.581700801849365
ResNet34_MixVPR_agg_0.50_sparsity_0.168_R1_0.932.ckpt,ResNet34_MixVPR,0.168,,6554730496.0,36.34991455078125,327.6608347892761,27.756261825561523,,,,,,14.983344078063965,337.8093957901001,42.817020416259766,,,,,,1.8114805221557613,329.4723153114319,29.567742347717285
ResNet34_MixVPR_agg_0.50_sparsity_0.192_R1_0.930.ckpt,ResNet34_MixVPR,0.192,,6554730496.0,36.34991455078125,332.0518374443054,27.41978168487549,,,,,,14.116549491882324,329.1730046272278,41.34489297866821,,,,,,1.7752885818481443,333.8271260261536,29.195070266723636
ResNet34_MixVPR_agg_0.50_sparsity_0.219_R1_0.927.ckpt,ResNet34_MixVPR,0.219,,6554730496.0,36.34991455078125,304.38956022262573,24.32016134262085,,,,,,13.583731651306152,334.16916131973267,38.14568519592285,,,,,,1.738595962524414,306.12815618515015,26.058757305145264
ResNet34_MixVPR_agg_0.50_sparsity_0.241_R1_0.925.ckpt,ResNet34_MixVPR,0.241,,6554730496.0,36.34991455078125,322.53456115722656,24.844133853912357,,,,,,12.944531440734863,310.4899048805237,37.844979763031006,,,,,,1.5884160995483398,324.1229772567749,26.432549953460693
ResNet34_MixVPR_agg_0.50_sparsity_0.270_R1_0.927.ckpt,ResNet34_MixVPR,0.27,,6554730496.0,36.34991455078125,308.7496876716614,26.98873281478882,,,,,,12.427258491516112,313.1974935531616,39.35991525650024,,,,,,1.492166519165039,310.2418541908264,28.480899333953857
ResNet34_MixVPR_agg_0.50_sparsity_0.291_R1_0.926.ckpt,ResNet34_MixVPR,0.291,,6554730496.0,36.34991455078125,309.53956842422485,25.291359424591064,,,,,,11.767292022705078,322.4405288696289,37.18030452728272,,,,,,1.481795310974121,311.021363735199,26.773154735565186
ResNet34_MixVPR_agg_0.50_sparsity_0.312_R1_0.931.ckpt,ResNet34_MixVPR,0.312,,6554730496.0,36.34991455078125,305.1501989364624,30.72683811187744,,,,,,11.240482330322266,319.8652386665344,36.12562417984009,,,,,,1.4046430587768557,306.55484199523926,32.1314811706543
ResNet34_MixVPR_agg_0.50_sparsity_0.337_R1_0.928.ckpt,ResNet34_MixVPR,0.337,,6554730496.0,36.34991455078125,306.8722486495972,28.026306629180908,,,,,,10.75448989868164,337.479305267334,38.95543813705444,,,,,,1.384568214416504,308.2568168640137,29.41087484359741
ResNet34_MixVPR_agg_0.50_sparsity_0.357_R1_0.923.ckpt,ResNet34_MixVPR,0.357,,6554730496.0,36.34991455078125,304.4440269470215,26.556921005249023,,,,,,10.098648071289062,314.32104110717773,36.43850088119507,,,,,,1.319575309753418,305.7636022567749,27.87649631500244
ResNet34_MixVPR_agg_0.50_sparsity_0.367_R1_0.924.ckpt,ResNet34_MixVPR,0.367,,6554730496.0,36.34991455078125,296.0072875022888,21.12905979156494,,,,,,9.49242115020752,305.1758050918579,30.67225217819214,,,,,,1.242780685424805,297.2500681877136,22.371840476989743
ResNet34_MixVPR_agg_0.75_sparsity_0.033_R1_0.930.ckpt,ResNet34_MixVPR,0.033,,6554730496.0,36.34991455078125,349.34067726135254,32.72566795349121,,,,,,17.307019233703613,366.0051941871643,50.37028789520264,,,,,,2.125859260559082,351.4665365219116,34.85152721405029
ResNet34_MixVPR_agg_0.75_sparsity_0.059_R1_0.931.ckpt,ResNet34_MixVPR,0.059,,6554730496.0,36.34991455078125,340.33706188201904,33.30870866775513,,,,,,16.571831703186035,363.37366104125977,49.73876476287842,,,,,,2.007389068603516,342.34445095062256,35.31609773635864
ResNet34_MixVPR_agg_0.75_sparsity_0.089_R1_0.930.ckpt,ResNet34_MixVPR,0.089,,6554730496.0,36.34991455078125,330.98177909851074,33.59473943710327,,,,,,15.570807456970217,356.80428743362427,49.45800304412842,,,,,,1.8748760223388672,332.8566551208496,35.46961545944214
ResNet34_MixVPR_agg_0.75_sparsity_0.114_R1_0.927.ckpt,ResNet34_MixVPR,0.114,,6554730496.0,36.34991455078125,339.0939831733704,31.502604484558105,,,,,,14.821195602416992,357.2203755378723,47.35443592071533,,,,,,1.654982566833496,340.74896574020386,33.1575870513916
ResNet34_MixVPR_agg_0.75_sparsity_0.145_R1_0.928.ckpt,ResNet34_MixVPR,0.145,,6554730496.0,36.34991455078125,337.3152732849121,28.384363651275635,,,,,,13.91921043395996,336.65735721588135,42.69284009933472,,,,,,1.6452789306640625,338.9605522155762,30.029642581939697
ResNet34_MixVPR_agg_0.75_sparsity_0.169_R1_0.926.ckpt,ResNet34_MixVPR,0.169,,6554730496.0,36.34991455078125,336.25097274780273,27.53962278366089,,,,,,12.95764446258545,352.1327614784241,40.71885347366333,,,,,,1.5869617462158203,337.8379344940185,29.12658452987671
ResNet34_MixVPR_agg_0.75_sparsity_0.192_R1_0.927.ckpt,ResNet34_MixVPR,0.192,,6554730496.0,36.34991455078125,339.2239809036255,27.327144145965576,,,,,,12.293601036071776,341.7900323867798,39.552271366119385,,,,,,1.485490798950195,340.7094717025757,28.81263494491577
ResNet34_MixVPR_agg_0.75_sparsity_0.220_R1_0.925.ckpt,ResNet34_MixVPR,0.22,,6554730496.0,36.34991455078125,332.9821825027466,24.64601993560791,,,,,,11.247777938842772,331.50322437286377,36.3918662071228,,,,,,1.4337778091430664,334.41596031188965,26.079797744750977
ResNet34_MixVPR_agg_0.75_sparsity_0.242_R1_0.923.ckpt,ResNet34_MixVPR,0.242,,6554730496.0,36.34991455078125,322.3270893096924,24.78866577148437,,,,,,10.63072681427002,324.1815447807312,35.5202317237854,,,,,,1.332235336303711,323.6593246459961,26.12090110778809
ResNet34_MixVPR_agg_0.75_sparsity_0.270_R1_0.924.ckpt,ResNet34_MixVPR,0.27,,6554730496.0,36.34991455078125,330.3761601448059,26.74264907836914,,,,,,9.54415798187256,348.4851837158203,36.972832679748535,,,,,,1.1972427368164062,331.5734028816223,27.939891815185547
ResNet34_MixVPR_agg_0.75_sparsity_0.292_R1_0.925.ckpt,ResNet34_MixVPR,0.292,,6554730496.0,36.34991455078125,313.1229281425476,25.329744815826416,,,,,,8.867096900939941,322.42525815963745,34.68600511550903,,,,,,1.135969161987305,314.2588973045349,26.46571397781372
ResNet34_MixVPR_agg_0.75_sparsity_0.313_R1_0.925.ckpt,ResNet34_MixVPR,0.313,,6554730496.0,36.34991455078125,311.10483407974243,24.77954626083374,,,,,,7.703709602355957,326.5796542167664,32.85629749298096,,,,,,0.9772777557373048,312.08211183547974,25.756824016571045
ResNet34_MixVPR_agg_0.75_sparsity_0.338_R1_0.924.ckpt,ResNet34_MixVPR,0.338,,6554730496.0,36.34991455078125,300.88257789611816,28.180837631225582,,,,,,6.887006759643555,319.84267234802246,35.44572591781616,,,,,,0.9066343307495116,301.7892122268677,29.087471961975098
ResNet34_MixVPR_agg_0.75_sparsity_0.358_R1_0.920.ckpt,ResNet34_MixVPR,0.358,,6554730496.0,36.34991455078125,306.3085436820984,26.143920421600345,,,,,,6.034946441650391,308.63739252090454,32.231807708740234,,,,,,0.7810831069946289,307.089626789093,26.92500352859497
ResNet34_MixVPR_agg_0.75_sparsity_0.368_R1_0.919.ckpt,ResNet34_MixVPR,0.368,,6554730496.0,36.34991455078125,287.999427318573,21.349668502807617,,,,,,5.359077453613281,307.6563835144043,26.621544361114506,,,,,,0.6884574890136719,288.68788480758667,22.03812599182129
